"ID","Bin","TaxonRelativeAbundance","kingdom","phylum","class","order","family","genus","species","Confidence"
"Zotu1537","Bin2",9.15261207399962e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Dactylonectria","_Dactylonectria_anthuriicola","0.9999332"
"Zotu1552","Bin2",8.56445667581123e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Dactylonectria","_Dactylonectria_anthuriicola","0.9999761"
"Zotu877","Bin2",0.000199731441394787,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Ilyonectria","_Ilyonectria_robusta","0.9993780"
"Zotu84","Bin2",0.0017798788188635,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Ilyonectria","_Ilyonectria_mors-panacis","0.7124448"
"Zotu279","Bin2",0.000679621251423779,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","","","0.9994582"
"Zotu164","Bin2",0.00124668045660086,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Ilyonectria","_Ilyonectria_macrodidyma","0.8258232"
"Zotu202","Bin2",0.00112034494456995,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Clavicipitaceae","_Metarhizium","_Metarhizium_anisopliae","0.9999509"
"Zotu785","Bin2",0.00020069742510015,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Clavicipitaceae","_Metarhizium","_Metarhizium_lepidiotae","0.9995105"
"Zotu19287","Bin2",5.1167315486213e-06,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.8342465"
"Zotu3702","Bin2",2.5405809306187e-05,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.8297619"
"Zotu6898","Bin2",8.34712240551206e-06,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.8341994"
"Zotu12838","Bin2",4.2674791804611e-06,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.8517713"
"Zotu3184","Bin2",2.37268720803155e-05,"Fungi","_Ascomycota","","","","","","0.7748551"
"Zotu6739","Bin2",1.05417039367267e-05,"Fungi","_Ascomycota","_Sordariomycetes","","","","","0.8791525"
"Zotu873","Bin2",0.000194284869773806,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Niessliaceae","","","0.9577828"
"Zotu3083","Bin2",2.77013652227881e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","","","","0.9688595"
"Zotu11944","Bin2",4.503669613127e-06,"Fungi","_Ascomycota","_Sordariomycetes","","","","","0.7710116"
"Zotu2307","Bin2",4.34049945761445e-05,"Fungi","_Ascomycota","_Sordariomycetes","","","","","0.8624907"
"Zotu3999","Bin2",2.2326266079661e-05,"Fungi","_Ascomycota","_Sordariomycetes","_unidentified","_unidentified","_unidentified","_unidentified","0.7084999"
"Zotu956","Bin2",0.000139012826276798,"Fungi","_Ascomycota","","","","","","0.7534654"
"Zotu3794","Bin2",2.65372501087167e-05,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.7623354"
"Zotu5127","Bin2",1.57871106394649e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_unidentified","_unidentified","_unidentified","0.9067579"
"Zotu4527","Bin2",1.33903950233314e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Myrmecridiales","_unidentified","_unidentified","_unidentified","0.9996231"
"Zotu5233","Bin2",1.62560510524362e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Myrmecridiales","_unidentified","_unidentified","_unidentified","0.9997365"
"Zotu4115","Bin2",1.27333727254868e-05,"Fungi","","","","","","","1.0000000"
"Zotu14265","Bin2",4.31662054381349e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Myrmecridiales","_Myrmecridiales_fam_Incertae_sedis","_Atractospora","_Atractospora_decumbens","1.0000000"
"Zotu2712","Bin2",5.03116769383878e-05,"Fungi","_Ascomycota","","","","","","0.7097981"
"Zotu4103","Bin2",2.16481070923987e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","","","","0.9017905"
"Zotu439","Bin2",0.000416622010527976,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.8983293"
"Zotu1148","Bin2",0.000124019102151628,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.8511848"
"Zotu1357","Bin2",0.000125184318910534,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.8995694"
"Zotu3429","Bin2",2.69934419752827e-05,"Fungi","_Ascomycota","_Sordariomycetes","","","","","0.8547103"
"Zotu3648","Bin2",1.92986164365943e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_unidentified","_unidentified","_unidentified","0.7549114"
"Zotu6917","Bin2",6.18145273773238e-06,"Fungi","_Ascomycota","_Sordariomycetes","","","","","0.8776307"
"Zotu2897","Bin2",4.07060945162949e-05,"Fungi","","","","","","","1.0000000"
"Zotu3764","Bin2",2.41200149604927e-05,"Fungi","","","","","","","1.0000000"
"Zotu2382","Bin2",4.40233774234276e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.8927919"
"Zotu5381","Bin2",1.15771162215888e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Thelonectria","_Thelonectria_discophora","0.7005947"
"Zotu585","Bin2",0.000278360054849891,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_unidentified","_unidentified","_unidentified","0.8529375"
"Zotu131","Bin2",0.00122376927112716,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Thelonectria","_Thelonectria_acrotyla","0.9761413"
"Zotu472","Bin2",0.000370724044060593,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Thelonectria","_Thelonectria_acrotyla","0.9791929"
"Zotu918","Bin2",0.000158937798584108,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Thelonectria","_Thelonectria_acrotyla","0.9961587"
"Zotu1161","Bin2",0.000108591811012957,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Thelonectria","_Thelonectria_acrotyla","0.9875439"
"Zotu705","Bin2",0.000233265052435232,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_unidentified","_unidentified","_unidentified","0.8335058"
"Zotu608","Bin2",0.000333218417080635,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","","","","0.9705051"
"Zotu577","Bin2",0.000329285509482531,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Cylindrocarpon","_unidentified","0.9998240"
"Zotu2890","Bin2",2.96901758387736e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Cylindrocarpon","_unidentified","0.9998729"
"Zotu802","Bin2",0.000248124436700905,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Cylindrocarpon","_unidentified","0.9406643"
"Zotu3510","Bin2",2.62582635622406e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Cordycipitaceae","_Lecanicillium","_Lecanicillium_subprimulinum","0.9995032"
"Zotu8534","Bin2",4.31765465479932e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Cordycipitaceae","","","0.9979635"
"Zotu5041","Bin2",1.42827348547681e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Cordycipitaceae","_Lecanicillium","_Lecanicillium_psalliotae","0.9997094"
"Zotu4056","Bin2",1.9992439692716e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Cordycipitaceae","_Lecanicillium","_Lecanicillium_dimorphum","0.8830419"
"Zotu3816","Bin2",2.12201487958526e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Cordycipitaceae","_Lecanicillium","_Lecanicillium_saksenae","0.8685826"
"Zotu8426","Bin2",4.71908250173577e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Cordycipitaceae","_Lecanicillium","","0.9611277"
"Zotu1364","Bin2",8.7747767695902e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Cordycipitaceae","_unidentified","_unidentified","0.7736657"
"Zotu2363","Bin2",4.50235749370369e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Cordycipitaceae","_unidentified","_unidentified","0.9105487"
"Zotu2123","Bin2",5.9015075810836e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Cordycipitaceae","_Beauveria","_Beauveria_malawiensis","0.8794837"
"Zotu704","Bin2",0.000236388966496904,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Cordycipitaceae","_Beauveria","_Beauveria_pseudobassiana","0.9534970"
"Zotu1153","Bin2",0.000122345403722615,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Cordycipitaceae","_Beauveria","_Beauveria_bassiana","0.9242515"
"Zotu2281","Bin2",5.54368698488835e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Cordycipitaceae","_Beauveria","_Beauveria_bassiana","0.9796085"
"Zotu676","Bin2",0.00040049345578328,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Cordycipitaceae","_Beauveria","_Beauveria_australis","0.9850265"
"Zotu1337","Bin2",9.1081897422248e-05,"Fungi","","","","","","","1.0000000"
"Zotu8912","Bin2",5.16064808609694e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Microascales","_Microascaceae","_Mycochlamys","_Mycochlamys_macrospora","0.9983233"
"Zotu10396","Bin2",5.62665824551768e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Microascales","_Microascaceae","_Mycochlamys","_Mycochlamys_macrospora","0.9995018"
"Zotu5585","Bin2",1.52032077460289e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Microascales","_Microascaceae","_Kernia","_Kernia_geniculotricha","1.0000000"
"Zotu7016","Bin2",8.01973526990941e-06,"Fungi","_Ascomycota","_Sordariomycetes","","","","","0.8393848"
"Zotu5936","Bin2",1.38896994936461e-05,"Fungi","_Ascomycota","_Sordariomycetes","","","","","0.7301966"
"Zotu6957","Bin2",6.06779402488849e-06,"Fungi","_Ascomycota","","","","","","0.7130791"
"Zotu6440","Bin2",8.58636306554067e-06,"Fungi","_Ascomycota","","","","","","0.7980327"
"Zotu6028","Bin2",1.00881393755623e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Cyphellophoraceae","_Cyphellophora","","0.9644351"
"Zotu15076","Bin2",7.94975121896273e-06,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","","","","0.7500082"
"Zotu4655","Bin2",2.75583610468182e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Herpotrichiellaceae","_Phialophora","_Phialophora_livistonae","1.0000000"
"Zotu1676","Bin2",7.54746496580718e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Cyphellophoraceae","_Cyphellophora","_unidentified","0.9834733"
"Zotu1957","Bin2",6.48649762312621e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Cyphellophoraceae","_Cyphellophora","_unidentified","0.9919367"
"Zotu725","Bin2",0.000212496519866495,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Cyphellophoraceae","_Cyphellophora","_unidentified","0.9846177"
"Zotu1174","Bin2",0.000124729632218277,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Cyphellophoraceae","_Cyphellophora","_unidentified","0.9940802"
"Zotu1073","Bin2",0.0001507611364856,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Cyphellophoraceae","_Cyphellophora","_unidentified","0.9839921"
"Zotu1875","Bin2",6.97278578694619e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Cyphellophoraceae","_Cyphellophora","_unidentified","0.9787453"
"Zotu2922","Bin2",3.04269405709658e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Cyphellophoraceae","_Cyphellophora","_unidentified","0.9850449"
"Zotu5292","Bin2",1.64890889526376e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Cyphellophoraceae","_Cyphellophora","","0.9999907"
"Zotu3304","Bin2",3.06796504871144e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Cyphellophoraceae","_Cyphellophora","","0.9998869"
"Zotu4806","Bin2",1.95185318439871e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Cyphellophoraceae","_Cyphellophora","_unidentified","0.9660438"
"Zotu5310","Bin2",1.28081337970368e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Cyphellophoraceae","_Cyphellophora","_unidentified","0.9279823"
"Zotu1165","Bin2",0.000241912958393281,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Cyphellophoraceae","_Cyphellophora","_Cyphellophora_fusarioides","0.7376015"
"Zotu632","Bin2",0.000290012875842478,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Cyphellophoraceae","_Cyphellophora","_Cyphellophora_fusarioides","0.9999792"
"Zotu1198","Bin2",0.000146404776908669,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Cyphellophoraceae","_Cyphellophora","_Cyphellophora_fusarioides","0.7429288"
"Zotu4829","Bin2",1.65555914722813e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Cyphellophoraceae","_Cyphellophora","","0.9999952"
"Zotu7106","Bin2",8.83998861441028e-06,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Cyphellophoraceae","_Cyphellophora","_Cyphellophora_gamsii","0.9999912"
"Zotu9975","Bin2",5.16891356551524e-06,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Cyphellophoraceae","_Cyphellophora","_Cyphellophora_gamsii","0.9999909"
"Zotu4572","Bin2",1.6370039352147e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Cyphellophoraceae","_Cyphellophora","_Cyphellophora_fusarioides","0.8870524"
"Zotu2341","Bin2",4.89146054381568e-05,"Fungi","_Ascomycota","","","","","","0.8407471"
"Zotu12243","Bin2",3.63573048654038e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Bionectriaceae","_Clonostachys","_Clonostachys_rosea","0.9997370"
"Zotu2855","Bin2",3.53357505194009e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","","","","0.7160832"
"Zotu5726","Bin2",1.59899519147295e-05,"Fungi","_Ascomycota","","","","","","0.8816263"
"Zotu8352","Bin2",4.90253659582676e-06,"Fungi","_Ascomycota","","","","","","0.8697993"
"Zotu6540","Bin2",8.93700211616445e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Hypocreaceae","_Hypomyces","_unidentified","0.7890021"
"Zotu5147","Bin2",1.33556361818916e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","","","","0.8943924"
"Zotu3481","Bin2",2.37634456531972e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Capnodiales","","","","0.9029156"
"Zotu3215","Bin2",3.04737083446552e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Ophiocordycipitaceae","_Polycephalomyces","_Polycephalomyces_formosus","0.9800307"
"Zotu3305","Bin2",3.29168985054844e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Hypocreaceae","_Hypomyces","","0.7474003"
"Zotu2200","Bin2",5.04384798759088e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_unidentified","_unidentified","_unidentified","0.8891917"
"Zotu4265","Bin2",1.5143891348055e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Hypocreaceae","_Sphaerostilbella","_Sphaerostilbella_aureonitens","0.9948385"
"Zotu3318","Bin2",3.21480138971443e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_unidentified","_unidentified","_unidentified","0.7653658"
"Zotu8770","Bin2",3.6376384191548e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Hypocreaceae","_Hypomyces","_Hypomyces_perniciosus","0.9999985"
"Zotu3835","Bin2",2.14596854176636e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Hypocreaceae","_Monocillium","_Monocillium_mucidum","0.9999985"
"Zotu8499","Bin2",1.09683412867093e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Niessliaceae","_Eucasphaeria","_unidentified","0.9738840"
"Zotu4577","Bin2",1.78927276559975e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Hypocreaceae","_Monocillium","_Monocillium_loricatum","0.9891504"
"Zotu7901","Bin2",5.56220162746738e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Hypocreaceae","_Monocillium","_Monocillium_arctiicola","0.9988511"
"Zotu3278","Bin2",2.40288396255054e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Hypocreaceae","_Monocillium","_Monocillium_arctiicola","0.9037841"
"Zotu5180","Bin2",1.14368660650566e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Bionectriaceae","_Valsonectria","_Valsonectria_pulchella","1.0000000"
"Zotu5957","Bin2",1.24979904855809e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_unidentified","_unidentified","_unidentified","0.7942495"
"Zotu499","Bin2",0.000377552570048338,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","","","","0.9943440"
"Zotu2765","Bin2",3.68644554506317e-05,"Fungi","_Ascomycota","","","","","","0.8552721"
"Zotu722","Bin2",0.000216691036312195,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Herpotrichiellaceae","_unidentified","_unidentified","0.7717119"
"Zotu5088","Bin2",1.75633735529305e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","","","","0.7625040"
"Zotu648","Bin2",0.000282668889618242,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Herpotrichiellaceae","_unidentified","_unidentified","0.7891957"
"Zotu4532","Bin2",1.92090464935111e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Chaetothyriales_fam_Incertae_sedis","_Xenobotrytis","_Xenobotrytis_acaducospora","1.0000000"
"Zotu9486","Bin2",5.42700842387627e-06,"Fungi","","","","","","","1.0000000"
"Zotu4460","Bin2",2.23114801594358e-05,"Fungi","","","","","","","1.0000000"
"Zotu10849","Bin2",3.3333786387413e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Cordycipitaceae","","","0.8138445"
"Zotu1082","Bin2",0.000124223567141462,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","","","","0.9440030"
"Zotu4524","Bin2",1.6908485534978e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Hypocreales_fam_Incertae_sedis","_Acremonium","_Acremonium_cavaraeanum","0.9816779"
"Zotu2909","Bin2",2.81539451581633e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Hypocreales_fam_Incertae_sedis","_Acremonium","_Acremonium_cavaraeanum","0.9833228"
"Zotu2887","Bin2",3.203727512409e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Clavicipitaceae","_Paecilomyces","_Paecilomyces_penicillatus","0.9992350"
"Zotu1329","Bin2",0.000103616571297456,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Helotiaceae","_Scytalidium","_Scytalidium_circinatum","0.9999830"
"Zotu825","Bin2",0.000176549368089282,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Helotiaceae","_Scytalidium","_Scytalidium_circinatum","0.9999417"
"Zotu780","Bin2",0.000214534705508377,"Fungi","_Ascomycota","_Leotiomycetes","_Helotiales","_Helotiaceae","_Scytalidium","_Scytalidium_circinatum","0.9979072"
"Zotu125","Bin2",0.00136356766115559,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","","","","0.9823021"
"Zotu2415","Bin2",4.30121019690037e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","","","","0.9865917"
"Zotu9206","Bin3",4.5684730302942e-06,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Herpotrichiellaceae","_Cladophialophora","_unidentified","0.9818589"
"Zotu2481","Bin3",3.70833063271184e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Herpotrichiellaceae","_Cladophialophora","_unidentified","0.9848214"
"Zotu5347","Bin3",1.26693838115396e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Herpotrichiellaceae","_Cladophialophora","_unidentified","0.9841909"
"Zotu4749","Bin3",1.615750896863e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Herpotrichiellaceae","_Cladophialophora","_unidentified","0.8439427"
"Zotu4313","Bin3",1.82982398748699e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Herpotrichiellaceae","_Cladophialophora","_unidentified","0.7566021"
"Zotu8319","Bin3",6.03249756157105e-06,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Herpotrichiellaceae","_Cladophialophora","_unidentified","0.9145295"
"Zotu4102","Bin3",2.03805908474914e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Herpotrichiellaceae","_Cladophialophora","_unidentified","0.9091871"
"Zotu3374","Bin3",4.93877038168121e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Herpotrichiellaceae","","","0.7021349"
"Zotu4039","Bin3",2.11291227443963e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Ophiocordycipitaceae","","","0.9946165"
